,date,playlist_type,avg_popularity,artist,num_distinct_songs
1608,2023-11-04,Viral,50.0,Dj Ruben Guzman,1
1609,2023-11-04,Viral,58.0,Djordan,1
1610,2023-11-04,Top,68.0,Dlala Thukzin,1
1611,2023-11-04,Viral,68.0,Dlala Thukzin,1
1612,2023-11-04,Top,74.0,Doble ONE Flow Letal,1
1613,2023-11-04,Viral,74.0,Doble ONE Flow Letal,1
1614,2023-11-04,Viral,71.0,DobleP,1
1615,2023-11-04,Top,62.0,Doli & Penn,1
1616,2023-11-04,Top,66.0,Dollar Prync,1
1617,2023-11-04,Viral,66.0,Dollar Prync,1
1618,2023-11-04,Viral,75.0,Dom Dolla,1
1619,2023-11-04,Top,59.0,Don Bigg,1
1620,2023-11-04,Top,75.0,Don Pero,1
1621,2023-11-04,Top,61.0,Donaty,1
1622,2023-11-04,Viral,61.0,Donaty,1
1623,2023-11-04,Top,81.0,Donne Maula,1
1624,2023-11-04,Viral,81.0,Donne Maula,1
1625,2023-11-04,Viral,46.0,Donny Crown,1
1626,2023-11-04,Viral,51.0,Dope Caesar,1
1627,2023-11-04,Top,62.0,Double Zuksh,1
1628,2023-11-04,Viral,53.0,Drakarna,1
1629,2023-11-04,Viral,58.0,DrillconFlow,1
1630,2023-11-04,Top,61.0,Drillionaire,1
1631,2023-11-04,Viral,44.0,Drogas,1
1632,2023-11-04,Top,94.0,Dua Lipa,1
1633,2023-11-04,Viral,61.0,Duke,1
1634,2023-11-04,Viral,52.0,Dunsin Oyekan,1
1635,2023-11-04,Viral,49.0,Dusan Vlk,1
1636,2023-11-04,Viral,65.0,Dwipa Nation,1
1637,2023-11-04,Viral,73.0,Dygta,1
1638,2023-11-04,Top,62.0,Dzsúdló,1
1639,2023-11-04,Viral,55.0,E-Rotic,1
1640,2023-11-04,Viral,46.0,E-Z,1
1641,2023-11-04,Top,74.0,E.J,1
1642,2023-11-04,Viral,74.0,E.J,1
1643,2023-11-04,Viral,68.0,EARTHGANG,1
1644,2023-11-04,Viral,29.0,EIKO,1
1645,2023-11-04,Viral,64.0,EMIN,1
1646,2023-11-04,Viral,59.0,ENTYPE,1
1647,2023-11-04,Viral,54.0,ETOLUBOV,1
1648,2023-11-04,Viral,69.0,EVNNE,1
1649,2023-11-04,Viral,52.0,Early B,1
1650,2023-11-04,Viral,58.0,Ebuka Songs,1
1651,2023-11-04,Viral,47.0,Echa Paramitha,1
1652,2023-11-04,Top,85.0,Eden Muñoz,1
1653,2023-11-04,Top,64.0,Ege Zulu,1
1654,2023-11-04,Viral,23.0,EiK 2509,1
1655,2023-11-04,Top,73.0,Einár,1
1656,2023-11-04,Viral,67.0,Ekaterina Shelehova,1
1657,2023-11-04,Top,61.0,Ektor,1
1658,2023-11-04,Viral,60.0,El Apostol,1
1659,2023-11-04,Viral,77.0,El Cuarteto De Nos,1
1660,2023-11-04,Top,83.0,El Jordan 23,1
1661,2023-11-04,Top,59.0,El Mahrgan,1
1662,2023-11-04,Top,18.0,El Papi,1
1663,2023-11-04,Top,77.0,El negro tecla,1
1664,2023-11-04,Viral,77.0,El negro tecla,1
1665,2023-11-04,Viral,32.0,Elandré,1
1666,2023-11-04,Top,79.0,Element,1
1667,2023-11-04,Top,60.0,Ellen Krauss,1
1668,2023-11-04,Top,75.0,Ellice,1
1669,2023-11-04,Viral,75.0,Ellice,1
1670,2023-11-04,Viral,56.0,Elusin,1
1671,2023-11-04,Viral,44.0,Eluveitie,1
1672,2023-11-04,Top,78.0,Emanero,1
1673,2023-11-04,Viral,47.0,Emanuela,1
1674,2023-11-04,Top,68.0,Emcee L (Da LAB),1
1675,2023-11-04,Viral,0.0,Emilia,1
1676,2023-11-04,Top,90.0,Eminem,1
1677,2023-11-04,Top,78.0,Emir Can İğrek,1
1678,2023-11-04,Viral,68.0,Emma,1
1679,2023-11-04,Viral,47.0,Empire of the Sun,1
1680,2023-11-04,Top,49.0,Emrah,1
1681,2023-11-04,Viral,47.0,Engin Alptekin,1
1682,2023-11-04,Viral,55.0,Enrico Nigiotti,1
1683,2023-11-04,Top,83.0,Enrique Iglesias,1
1684,2023-11-04,Viral,83.0,Enrique Iglesias,1
1685,2023-11-04,Top,22.0,Erika Vikman,1
1686,2023-11-04,Top,72.0,Ernia,1
1687,2023-11-04,Viral,54.0,Erol Egemen,1
1688,2023-11-04,Viral,43.0,Eryk Moczko,1
1689,2023-11-04,Top,86.0,Eslabon Armado,1
1690,2023-11-04,Viral,42.0,Eslam Bloka,1
1691,2023-11-04,Viral,46.0,Eslam Kabonga,1
1692,2023-11-04,Viral,43.0,Etna,1
1693,2023-11-04,Top,32.0,Etta,1
1694,2023-11-04,Viral,87.0,Evanescence,1
1695,2023-11-04,Top,55.0,Eviatar Banai,1
1696,2023-11-04,Top,57.0,Ezhel,1
1697,2023-11-04,Viral,69.0,FBC,1
1698,2023-11-04,Top,82.0,FIFTY FIFTY,1
1699,2023-11-04,Top,79.0,FMK,1
1700,2023-11-04,Top,43.0,FMMB,1
1701,2023-11-04,Viral,43.0,FMMB,1
1702,2023-11-04,Viral,44.0,FOOLYA 虎牙,1
1703,2023-11-04,Top,69.0,FREEHAND,1
1704,2023-11-04,Viral,59.0,FUR,1
1705,2023-11-04,Viral,62.0,FZMZ,1
1706,2023-11-04,Viral,82.0,Fabio Asher,1
1707,2023-11-04,Top,75.0,Fadhilah Intan,1
1708,2023-11-04,Viral,75.0,Fadhilah Intan,1
1709,2023-11-04,Top,74.0,Fantasia,1
1710,2023-11-04,Top,65.0,Farid,1
1711,2023-11-04,Viral,68.0,Favé,1
1712,2023-11-04,Viral,48.0,Faycel cholé,1
1713,2023-11-04,Top,83.0,Feby Putri,1
1714,2023-11-04,Viral,54.0,Felix Canales,1
1715,2023-11-04,Top,62.0,Felo Le Tee,1
1716,2023-11-04,Viral,49.0,Fer Vazquez,1
1717,2023-11-04,Top,40.0,Fezeka Dlamini,1
1718,2023-11-04,Top,73.0,FiNCH,1
1719,2023-11-04,Top,78.0,Finesse,1
1720,2023-11-04,Top,66.0,Fish Leong,1
1721,2023-11-04,Viral,47.0,Flack,1
1722,2023-11-04,Top,83.0,Flora Matos,1
1723,2023-11-04,Viral,83.0,Flora Matos,1
1724,2023-11-04,Viral,74.0,Flowdan,1
1725,2023-11-04,Top,79.0,For Revenge,1
1726,2023-11-04,Viral,51.0,Franco Ricciardi,1
1727,2023-11-04,Top,58.0,"Frank ""El Santo""",1
1728,2023-11-04,Top,91.0,Frank Ocean,1
1729,2023-11-04,Viral,37.0,Frank Wild,1
1730,2023-11-04,Viral,80.0,Fred again..,1
1731,2023-11-04,Top,70.0,Freeze corleone,1
1732,2023-11-04,Viral,65.0,Fritz Speck,1
1733,2023-11-04,Viral,80.0,Frizk,1
1734,2023-11-04,Top,41.0,Friðrik Dór,1
1735,2023-11-04,Viral,64.0,Fujii Kaze,1
1736,2023-11-04,Top,71.0,Fukaj,1
1737,2023-11-04,Viral,12.0,Furacão Love,1
1738,2023-11-04,Top,48.0,Furytto,1
1739,2023-11-04,Viral,53.0,GALCHANIE,1
1740,2023-11-04,Top,62.0,GBoss,1
1741,2023-11-04,Viral,55.0,GC Eternal,1
1742,2023-11-04,Viral,62.0,GENZIE,1
1743,2023-11-04,Viral,68.0,GIANT,1
1744,2023-11-04,Top,64.0,GIMS,1
1745,2023-11-04,Viral,64.0,GIMS,1
1746,2023-11-04,Top,49.0,GJan,1
1747,2023-11-04,Viral,52.0,GRECAS,1
1748,2023-11-04,Top,77.0,GREGO,1
1749,2023-11-04,Viral,77.0,GREGO,1
1750,2023-11-04,Viral,51.0,GS da norte,1
1751,2023-11-04,Viral,66.0,Gabi Saiury,1
1752,2023-11-04,Top,88.0,Gabito Ballesteros,1
1753,2023-11-04,Viral,54.0,Gagong Rapper,1
1754,2023-11-04,Top,81.0,Gala,1
1755,2023-11-04,Viral,56.0,Galena,1
1756,2023-11-04,Viral,68.0,Gary Moore,1
1757,2023-11-04,Viral,39.0,George Hora,1
1758,2023-11-04,Top,63.0,Gettomasa,1
1759,2023-11-04,Top,87.0,Ghea Indrawari,1
1760,2023-11-04,Viral,19.0,Gheba,1
1761,2023-11-04,Viral,52.0,Ghostly Kisses,1
1762,2023-11-04,Viral,31.0,Giannis Parios,1
1763,2023-11-04,Viral,61.0,Gibbs,1
1764,2023-11-04,Viral,65.0,Gigi Finizio,1
1765,2023-11-04,Viral,55.0,Gigi炎明熹,1
1766,2023-11-04,Viral,14.0,Gilli,1
1767,2023-11-04,Viral,58.0,Gio Pika,1
1768,2023-11-04,Top,60.0,Gleb,1
1769,2023-11-04,Viral,36.0,Glsch,1
1770,2023-11-04,Viral,34.0,Godzone,1
1771,2023-11-04,Viral,70.0,Gola Gianni,1
1772,2023-11-04,Top,59.0,Golfklubb,1
1773,2023-11-04,Top,39.0,Grasa,1
1774,2023-11-04,Viral,34.0,Grete Paia,1
1775,2023-11-04,Viral,62.0,Grossstadtgeflüster,1
1776,2023-11-04,Top,87.0,Grupo Menos É Mais,1
1777,2023-11-04,Viral,63.0,Guilherme Silva,1
1778,2023-11-04,Top,95.0,Gunna,1
1779,2023-11-04,Viral,82.0,Guns N' Roses,1
1780,2023-11-04,Top,56.0,Gutterommet,1
1781,2023-11-04,Viral,49.0,Guzowianki,1
1782,2023-11-04,Viral,55.0,Gwyn Dorado,1
1783,2023-11-04,Viral,44.0,HALLOWEEN JUNKY ORCHESTRA,1
1784,2023-11-04,Top,63.0,HAVAL,1
1785,2023-11-04,Viral,59.0,HB VIZ,1
1786,2023-11-04,Top,63.0,HIEUTHUHAI,1
1787,2023-11-04,Viral,37.0,HILA,1
1788,2023-11-04,Top,55.0,HKZ Production,1
1789,2023-11-04,Viral,47.0,HONEY WORLD,1
1790,2023-11-04,Top,72.0,HUGO,1
1791,2023-11-04,Viral,72.0,HUGO,1
1792,2023-11-04,Top,69.0,HYBS,1
1793,2023-11-04,Viral,69.0,HYBS,1
1794,2023-11-04,Viral,44.0,Hakim,1
1795,2023-11-04,Viral,60.0,Halloween Scream Team,1
1796,2023-11-04,Top,55.0,Hamza Namira,1
1797,2023-11-04,Top,63.0,Hanna Ferm,1
1798,2023-11-04,Top,79.0,Hannah Laing,1
1799,2023-11-04,Top,59.0,Haquil,1
1800,2023-11-04,Top,62.0,Hard Rico,1
1801,2023-11-04,Viral,37.0,Harry Cane,1
1802,2023-11-04,Top,95.0,Harry Styles,1
1803,2023-11-04,Top,64.0,Hasan Raheem,1
1804,2023-11-04,Viral,64.0,Hasan Raheem,1
1805,2023-11-04,Top,54.0,Hassa1,1
1806,2023-11-04,Viral,54.0,Hassa1,1
1807,2023-11-04,Viral,71.0,Hawk,1
1808,2023-11-04,Viral,36.0,Heidi Beth,1
1809,2023-11-04,Viral,41.0,Heimo Meskanen & Väsyneet Kädet,1
1810,2023-11-04,Viral,67.0,Henry Moodie,1
1811,2023-11-04,Viral,60.0,Heronwater,1
1812,2023-11-04,Top,77.0,Heuss L'enfoiré,1
1813,2023-11-04,Viral,60.0,Hey Kid,1
1814,2023-11-04,Viral,42.0,Hi-Fi Un!corn,1
1815,2023-11-04,Top,59.0,Hins Cheung,1
1816,2023-11-04,Top,54.0,Hiro,1
1817,2023-11-04,Viral,36.0,Hirosamii,1
1818,2023-11-04,Viral,47.0,Hitesh Shekhawat,1
1819,2023-11-04,Top,77.0,Hitsujibungaku,1
1820,2023-11-04,Viral,77.0,Hitsujibungaku,1
1821,2023-11-04,Viral,54.0,Hokus Pokus,1
1822,2023-11-04,Top,58.0,Holy Molly,1
1823,2023-11-04,Viral,58.0,Holy Molly,1
1824,2023-11-04,Top,66.0,Hooja,1
1825,2023-11-04,Top,62.0,Houssainy,1
1826,2023-11-04,Top,81.0,Hozier,1
1827,2023-11-04,Top,82.0,Hugo & Guilherme,1
1828,2023-11-04,Viral,69.0,Humbe,1
1829,2023-11-04,Top,73.0,Humlan Djojj,1
1830,2023-11-04,Viral,61.0,Hussain Ali,1
1831,2023-11-04,Viral,68.0,I Prevail,1
1832,2023-11-04,Viral,56.0,IDK,1
1833,2023-11-04,Viral,44.0,IManifesto,1
1834,2023-11-04,Viral,62.0,INI,1
1835,2023-11-04,Top,62.0,INJI,1
1836,2023-11-04,Top,88.0,INTERWORLD,1
1837,2023-11-04,Viral,55.0,ISHA,1
1838,2023-11-04,Top,42.0,ISSI,1
1839,2023-11-04,Viral,69.0,IVYSON,1
1840,2023-11-04,Viral,77.0,Ice Spice,1
1841,2023-11-04,Viral,25.0,Iceland Symphony Orchestra,1
1842,2023-11-04,Top,66.0,Ida Laurberg,1
1843,2023-11-04,Top,54.0,Idan Rafael Haviv,1
1844,2023-11-04,Top,81.0,Idgitaf,1
1845,2023-11-04,Top,70.0,Ikaz Boi,1
1846,2023-11-04,Viral,70.0,Ikaz Boi,1
1847,2023-11-04,Viral,71.0,Ikkimel,1
1848,2023-11-04,Top,79.0,Ikky,1
1849,2023-11-04,Viral,45.0,Iman Fandi,1
1850,2023-11-04,Top,34.0,Immune,1
1851,2023-11-04,Top,55.0,Inbal Bibi,1
1852,2023-11-04,Viral,61.0,Inkonnu,1
1853,2023-11-04,Top,63.0,Ioulia Kallimani,1
1854,2023-11-04,Viral,84.0,Isabel LaRosa,1
1855,2023-11-04,Top,57.0,Ishay Ribo,1
1856,2023-11-04,Viral,43.0,Iskander Moon,1
1857,2023-11-04,Top,45.0,Ivayla,1
1858,2023-11-04,Viral,45.0,Ivayla,1
1859,2023-11-04,Top,71.0,Iwan Fals,1
1860,2023-11-04,Top,0.0,Izleifur,1
1861,2023-11-04,Viral,38.0,Izleifur,1
1862,2023-11-04,Top,86.0,J Balvin,1
1863,2023-11-04,Top,91.0,J. Cole,1
1864,2023-11-04,Viral,59.0,J. Dash,1
1865,2023-11-04,Top,58.0,JANAGA,1
1866,2023-11-04,Viral,58.0,JANAGA,1
1867,2023-11-04,Top,78.0,JC Reyes,1
1868,2023-11-04,Top,83.0,JENNIE,1
1869,2023-11-04,Viral,83.0,JENNIE,1
1870,2023-11-04,Viral,68.0,JERRY,1
1871,2023-11-04,Viral,83.0,JID,1
1872,2023-11-04,Top,87.0,JIN,1
1873,2023-11-04,Viral,87.0,JIN,1
1874,2023-11-04,Viral,69.0,JINI,1
1875,2023-11-04,Top,79.0,JISOO,1
1876,2023-11-04,Viral,69.0,JKRS,1
1877,2023-11-04,Viral,61.0,JP Cooper,1
1878,2023-11-04,Top,66.0,JSOL,1
1879,2023-11-04,Viral,75.0,JT Music,1
1880,2023-11-04,Viral,44.0,Jack Parow,1
1881,2023-11-04,Top,59.0,Jador,1
1882,2023-11-04,Viral,55.0,Jae Bourgeoisie,1
1883,2023-11-04,Viral,0.0,JaidynAlexis,1
1884,2023-11-04,Top,75.0,Jairo Vera,1
1885,2023-11-04,Viral,75.0,Jairo Vera,1
1886,2023-11-04,Viral,49.0,Jaman T,1
1887,2023-11-04,Viral,64.0,James Mac,1
1888,2023-11-04,Top,67.0,Jami Faltin,1
1889,2023-11-04,Viral,44.0,Janine Berdin,1
1890,2023-11-04,Viral,77.0,Jasiel Nuñez,1
1891,2023-11-04,Top,90.0,Jasleen Royal,1
1892,2023-11-04,Top,78.0,Javed-Mohsin,1
1893,2023-11-04,Viral,60.0,Jay Wheeler,1
1894,2023-11-04,Top,79.0,Jaz,1
1895,2023-11-04,Viral,79.0,Jaz,1
1896,2023-11-04,Viral,38.0,Jazzu,1
1897,2023-11-04,Top,81.0,Jazzy,1
1898,2023-11-04,Viral,65.0,Jean Massey,1
1899,2023-11-04,Top,79.0,Jed Baruelo,1
1900,2023-11-04,Viral,87.0,Jere Klein,1
1901,2023-11-04,Viral,81.0,Jessie Murph,1
1902,2023-11-04,Viral,38.0,Jetjayong,1
1903,2023-11-04,Viral,46.0,Jewel Usain,1
1904,2023-11-04,Top,77.0,Jey One,1
1905,2023-11-04,Top,92.0,Jhayco,1
1906,2023-11-04,Top,63.0,Jimmy Maradona,1
1907,2023-11-04,Viral,45.0,Joaquín Coronel,1
1908,2023-11-04,Viral,52.0,Jobe,1
1909,2023-11-04,Viral,71.0,Joel Sunny,1
1910,2023-11-04,Viral,49.0,Johnny Clegg & Juluka,1
1911,2023-11-04,Viral,35.0,Jordan,1
1912,2023-11-04,Viral,40.0,Joseph Kamel,1
1913,2023-11-04,Viral,66.0,Josiah Queen,1
1914,2023-11-04,Top,53.0,Josylvio,1
1915,2023-11-04,Top,52.0,Jovani,1
1916,2023-11-04,Viral,61.0,Judeline,1
1917,2023-11-04,Viral,50.0,Julia Boutros,1
1918,2023-11-04,Top,75.0,Julianno Sosa,1
1919,2023-11-04,Viral,68.0,Juliette,1
1920,2023-11-04,Viral,40.0,Julioko,1
1921,2023-11-04,Top,84.0,Jungeli,1
1922,2023-11-04,Viral,84.0,Jungeli,1
1923,2023-11-04,Viral,85.0,Jungle,1
1924,2023-11-04,Viral,90.0,Junior H,1
1925,2023-11-04,Top,66.0,JustaTee,1
1926,2023-11-04,Top,89.0,Justin Bieber,1
1927,2023-11-04,Top,49.0,Justinas Jarutis,1
1928,2023-11-04,Top,0.0,Jón Jónsson,1
1929,2023-11-04,Viral,54.0,K-OTIC,1
1930,2023-11-04,Viral,16.0,K.E.I,1
1931,2023-11-04,Viral,74.0,K3NT4!,1
1932,2023-11-04,Viral,44.0,KALASET,1
1933,2023-11-04,Viral,94.0,KAROL G,1
1934,2023-11-04,Viral,0.0,KAT,1
1935,2023-11-04,Top,71.0,KATNUF,1
1936,2023-11-04,Top,63.0,KESI,1
1937,2023-11-04,Viral,56.0,KID PHENOMENON from EXILE TRIBE,1
1938,2023-11-04,Top,65.0,KRBK,1
1939,2023-11-04,Top,83.0,Kadu Martins,1
1940,2023-11-04,Viral,36.0,Kaede,1
1941,2023-11-04,Viral,56.0,Kaho Hung,1
1942,2023-11-04,Top,79.0,Kaifi Khalil,1
1943,2023-11-04,Viral,62.0,Kailane Frauches,1
1944,2023-11-04,Top,59.0,Kain,1
1945,2023-11-04,Viral,53.0,Kairi Yagi,1
1946,2023-11-04,Top,35.0,Kaizers Orchestra,1
1947,2023-11-04,Top,50.0,Kali,1
1948,2023-11-04,Top,71.0,Kalwi & Remi,1
1949,2023-11-04,Viral,71.0,Kalwi & Remi,1
1950,2023-11-04,Viral,18.0,Kamaji04,1
1951,2023-11-04,Viral,67.0,Kami Kehoe,1
1952,2023-11-04,Top,42.0,Kamo Mphela,1
1953,2023-11-04,Viral,42.0,Kamo Mphela,1
1954,2023-11-04,Viral,54.0,Kamuran Akkor,1
1955,2023-11-04,Top,82.0,Kany García,1
1956,2023-11-04,Top,61.0,Kappa Jotta,1
1957,2023-11-04,Viral,84.0,Karan Aujla,1
1958,2023-11-04,Top,71.0,Karik,1
1959,2023-11-04,Viral,71.0,Karik,1
1960,2023-11-04,Viral,50.0,Karil,1
1961,2023-11-04,Top,56.0,Karim B,1
1962,2023-11-04,Viral,60.0,Karma,1
1963,2023-11-04,Viral,40.0,Karn The Parkinson,1
1964,2023-11-04,Top,65.0,Karna.val,1
1965,2023-11-04,Viral,65.0,Karna.val,1
1966,2023-11-04,Viral,48.0,Karun,1
1967,2023-11-04,Viral,58.0,Katerina Lioliou,1
1968,2023-11-04,Viral,50.0,Kateřina Marie Tichá,1
1969,2023-11-04,Top,76.0,Katteyes,1
1970,2023-11-04,Viral,76.0,Katteyes,1
1971,2023-11-04,Viral,62.0,Katya Lel,1
1972,2023-11-04,Viral,30.0,Kautkaili,1
1973,2023-11-04,Top,81.0,KeBlack,1
1974,2023-11-04,Viral,81.0,KeBlack,1
1975,2023-11-04,Top,72.0,Kendji Girac,1
1976,2023-11-04,Top,84.0,Kendrick Lamar,1
1977,2023-11-04,Top,76.0,Kenshi Yonezu,1
1978,2023-11-04,Viral,76.0,Kenshi Yonezu,1
1979,2023-11-04,Top,98.0,Kenya Grace,1
1980,2023-11-04,Viral,98.0,Kenya Grace,1
1981,2023-11-04,Viral,75.0,Kerchak,1
1982,2023-11-04,Viral,54.0,Kerstin Ljungström,1
1983,2023-11-04,Top,56.0,Kevin,1
1984,2023-11-04,Top,67.0,Khaid,1
1985,2023-11-04,Viral,44.0,Khuthuza,1
1986,2023-11-04,Top,79.0,Kibariye,1
1987,2023-11-04,Viral,79.0,Kibariye,1
1988,2023-11-04,Viral,64.0,Kidd,1
1989,2023-11-04,Viral,59.0,Kidd Voodoo,1
1990,2023-11-04,Viral,66.0,Kidjaywest,1
1991,2023-11-04,Top,82.0,Kiko Rivera,1
1992,2023-11-04,Viral,82.0,Kiko Rivera,1
1993,2023-11-04,Top,63.0,Killorbeezbeatz,1
1994,2023-11-04,Viral,17.0,Kim Dong Kyu,1
1995,2023-11-04,Top,86.0,King Gnu,1
1996,2023-11-04,Viral,86.0,King Gnu,1
1997,2023-11-04,Viral,66.0,King Promise,1
1998,2023-11-04,Top,73.0,King Serenity,1
1999,2023-11-04,Viral,51.0,Kingfishr,1
2000,2023-11-04,Top,56.0,Kira7,1
2001,2023-11-04,Top,61.0,Kizo,1
2002,2023-11-04,Top,64.0,Kizz Daniel,1
2003,2023-11-04,Viral,64.0,Kizz Daniel,1
2004,2023-11-04,Viral,53.0,Kiều Chi,1
2005,2023-11-04,Viral,59.0,Klan,1
2006,2023-11-04,Viral,56.0,Klavdia,1
2007,2023-11-04,Top,69.0,Kleks,1
2008,2023-11-04,Viral,34.0,Kotenceto,1
2009,2023-11-04,Top,51.0,Kris Kross Amsterdam,1
2010,2023-11-04,Viral,36.0,Kristmundur Axel,1
2011,2023-11-04,Viral,54.0,Krrish Rao,1
2012,2023-11-04,Viral,65.0,KryFuZe,1
2013,2023-11-04,Top,14.0,Krúbi,1
2014,2023-11-04,Top,70.0,Kukon,1
2015,2023-11-04,Viral,66.0,Kum,1
2016,2023-11-04,Top,77.0,Kurtuluş Kuş,1
2017,2023-11-04,Viral,53.0,Kushagra,1
2018,2023-11-04,Top,67.0,Kuun Đức Nam,1
2019,2023-11-04,Viral,67.0,Kuun Đức Nam,1
2020,2023-11-04,Top,63.0,Kwiat Jabłoni,1
2021,2023-11-04,Viral,62.0,Kyrie,1
2022,2023-11-04,Top,67.0,KÖFN,1
2023,2023-11-04,Top,74.0,Käärijä,1
2024,2023-11-04,Top,43.0,L.U.C.,1
2025,2023-11-04,Viral,43.0,L.U.C.,1
2026,2023-11-04,Top,66.0,LANDOKMAI,1
2027,2023-11-04,Viral,66.0,LANDOKMAI,1
2028,2023-11-04,Viral,56.0,LANY,1
2029,2023-11-04,Top,0.0,LATIN MAFIA,1
2030,2023-11-04,Top,84.0,LE SSERAFIM,1
2031,2023-11-04,Viral,38.0,LHAJ,1
2032,2023-11-04,Viral,68.0,LILA,1
2033,2023-11-04,Top,88.0,LIT killah,1
2034,2023-11-04,Viral,88.0,LIT killah,1
2035,2023-11-04,Viral,71.0,LIZOT,1
2036,2023-11-04,Top,57.0,LMEN PRALA,1
2037,2023-11-04,Viral,59.0,LON Daniel,1
2038,2023-11-04,Viral,56.0,LSP,1
2039,2023-11-04,Viral,76.0,LXNGVX,1
2040,2023-11-04,Top,70.0,La Joaqui,1
2041,2023-11-04,Viral,0.0,La Pirris,1
2042,2023-11-04,Viral,24.0,Ladysmith Black Mambazo,1
2043,2023-11-04,Viral,81.0,Lah Pat,1
2044,2023-11-04,Viral,68.0,Lakim,1
2045,2023-11-04,Top,79.0,Lana Del Rey,1
2046,2023-11-04,Viral,60.0,Lanberry,1
2047,2023-11-04,Top,70.0,Lartiste,1
2048,2023-11-04,Top,82.0,Last Child,1
2049,2023-11-04,Viral,50.0,Laura Pausini,1
2050,2023-11-04,Viral,67.0,Lava,1
2051,2023-11-04,Top,62.0,Lbenj,1
2052,2023-11-04,Viral,54.0,Le Règlement,1
2053,2023-11-04,Top,87.0,League of Legends,1
2054,2023-11-04,Viral,87.0,League of Legends,1
2055,2023-11-04,Viral,51.0,Leandro Soares,1
2056,2023-11-04,Viral,35.0,Leina,1
2057,2023-11-04,Top,50.0,Lele,1
2058,2023-11-04,Viral,50.0,Lele,1
2059,2023-11-04,Viral,52.0,Leo de la Rosiori,1
2060,2023-11-04,Viral,73.0,Leony,1
2061,2023-11-04,Top,91.0,Lewis Capaldi,1
2062,2023-11-04,Viral,91.0,Lewis Capaldi,1
2063,2023-11-04,Viral,62.0,Lia Kali,1
2064,2023-11-04,Top,75.0,Liaze,1
2065,2023-11-04,Top,29.0,Lijpe,1
2066,2023-11-04,Viral,46.0,Lil Baba,1
2067,2023-11-04,Top,82.0,Lil Tecca,1
2068,2023-11-04,Viral,76.0,Lil Tecca,1
2069,2023-11-04,Viral,62.0,Lil Texas,1
2070,2023-11-04,Viral,53.0,Lil Virgnidad,1
2071,2023-11-04,Viral,52.0,Lil Wuyn,1
2072,2023-11-04,Viral,88.0,Linkin Park,1
2073,2023-11-04,Viral,48.0,Liza Bibikova,1
2074,2023-11-04,Viral,57.0,Loic D,1
2075,2023-11-04,Top,77.0,Lola Indigo,1
2076,2023-11-04,Viral,50.0,Lolly Talk,1
2077,2023-11-04,Viral,52.0,Lomiiel,1
2078,2023-11-04,Viral,40.0,Lord D'Andre,1
2079,2023-11-04,Top,83.0,Lord Huron,1
2080,2023-11-04,Viral,83.0,Lord Huron,1
2081,2023-11-04,Top,59.0,Los Ángeles Azules,1
2082,2023-11-04,Viral,59.0,Los Ángeles Azules,1
2083,2023-11-04,Top,83.0,Lost Frequencies,1
2084,2023-11-04,Viral,53.0,Loufi,1
2085,2023-11-04,Viral,32.0,Louis Tomlinson,1
2086,2023-11-04,Top,67.0,Lower Mansion,1
2087,2023-11-04,Viral,37.0,Lu,1
2088,2023-11-04,Viral,87.0,Luan Pereira,1
2089,2023-11-04,Top,54.0,Luca Brassi10x,1
2090,2023-11-04,Top,81.0,Luca-Dante Spadafora,1
2091,2023-11-04,Top,64.0,Lucianoz,1
2092,2023-11-04,Viral,85.0,Luck Ra,1
2093,2023-11-04,Viral,81.0,Lucky Brown,1
2094,2023-11-04,Top,23.0,Lyttä,1
2095,2023-11-04,Viral,48.0,Lê Gia Bảo,1
2096,2023-11-04,Viral,44.0,Lý Bực,1
2097,2023-11-04,Viral,49.0,Lầm Chánh Cường <3,1
2098,2023-11-04,Viral,61.0,M Dot R,1
2099,2023-11-04,Top,74.0,M Lisa,1
2100,2023-11-04,Viral,74.0,M Lisa,1
2101,2023-11-04,Viral,38.0,M-Kids,1
2102,2023-11-04,Top,58.0,M.G.L.,1
2103,2023-11-04,Viral,64.0,M.I.A.,1
2104,2023-11-04,Viral,30.0,MADE1RG,1
2105,2023-11-04,Viral,53.0,MALÌA,1
2106,2023-11-04,Viral,61.0,MAZZEL,1
2107,2023-11-04,Viral,61.0,MC Carioca do Sem Terra,1
2108,2023-11-04,Top,79.0,MC K.K,1
2109,2023-11-04,Viral,79.0,MC K.K,1
2110,2023-11-04,Top,88.0,MC Kevin o Chris,1
2111,2023-11-04,Top,84.0,MC Rogerinho,1
2112,2023-11-04,Top,79.0,MC SQUARE,1
2113,2023-11-04,Top,59.0,MC Torugo,1
2114,2023-11-04,Viral,53.0,MDLUXE,1
2115,2023-11-04,Viral,59.0,MELOH,1
2116,2023-11-04,Top,65.0,MEYOU,1
2117,2023-11-04,Viral,65.0,MEYOU,1
2118,2023-11-04,Viral,51.0,MIMiNARI,1
2119,2023-11-04,Viral,57.0,MINACELENTANO,1
2120,2023-11-04,Viral,42.0,MINDY,1
2121,2023-11-04,Viral,44.0,MTH Studio,1
2122,2023-11-04,Viral,46.0,MXFRUIT,1
2123,2023-11-04,Top,73.0,MY FIRST STORY,1
2124,2023-11-04,Top,36.0,MaWhoo,1
2125,2023-11-04,Top,67.0,Maan,1
2126,2023-11-04,Top,76.0,Mabel Matiz,1
