,track_id,danceability,energy,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,upload_time
611,0ZcMt3GYvVkBjdomag59NP,0.84,0.523,0,0.314,0.25,0.0,0.663,0.701,100.05,10,2023-11-05 22:32:55.023995
612,4JU4kP0LBnUJg4qMQjGF0H,0.622,0.78,0,0.0748,0.246,0.0,0.119,0.575,80.815,0,2023-11-05 22:32:55.023995
613,7qletyxLWry6pK2kUR9zII,0.62,0.593,0,0.342,0.54,0.0,0.126,0.404,80.162,10,2023-11-05 22:32:55.023995
614,6MZyrnqwsLnrWY5Gk0AyXg,0.8,0.209,1,0.0408,0.865,4.11e-05,0.252,0.74,87.972,4,2023-11-05 22:32:55.023995
615,6bXrlIITUgU0qnmmTnzrXW,0.698,0.518,0,0.0443,0.189,6.47e-06,0.091,0.312,100.022,7,2023-11-05 22:32:55.023995
616,7F4tV8SiUy6itZTdAzdafO,0.509,0.359,1,0.0279,0.879,0.0289,0.19,0.329,155.799,2,2023-11-05 22:32:55.023995
617,0x7PmByJWVXdeipevd6KZS,0.599,0.42,1,0.0645,0.843,0.000262,0.103,0.506,93.981,10,2023-11-05 22:32:55.023995
618,5E3prOxfj6wCFMnDleDbhi,0.324,0.767,1,0.0697,0.0683,3.45e-05,0.495,0.486,155.067,8,2023-11-05 22:32:55.023995
619,1DcXDpatGKfv1BRUfeKx4p,0.669,0.793,1,0.0391,0.16,0.0,0.228,0.642,127.831,2,2023-11-05 22:32:55.023995
620,0gVqDsMxAOREJ6WcdOuVHk,0.587,0.506,0,0.15,0.188,0.0,0.0611,0.459,169.971,10,2023-11-05 22:32:55.023995
621,4SW9fIXaX6OxJhm9gspkDG,0.5,0.467,1,0.026,0.734,0.00031,0.104,0.287,143.974,1,2023-11-05 22:32:55.023995
622,4jyZRIiSAEkziHwhZsfmXc,0.848,0.748,1,0.0374,0.0208,0.000993,0.0736,0.91,113.047,1,2023-11-05 22:32:55.023995
623,1DNXCTUHCGcr9kJ6LynYEC,0.451,0.498,1,0.0338,0.562,0.000441,0.124,0.403,161.097,11,2023-11-05 22:32:55.023995
624,6QvRCu7EwGVmUr8OhGOGgP,0.776,0.945,1,0.0926,0.234,0.0,0.276,0.824,130.031,3,2023-11-05 22:32:55.023995
625,2GUp5FWzjfs422g45y16HQ,0.424,0.583,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,7,2023-11-05 22:32:55.023995
626,24iCNbywzs9NhBQ7Eh85Yn,0.352,0.748,0,0.0894,1.48e-05,0.982,0.284,0.136,119.919,9,2023-11-05 22:32:55.023995
627,6nWn4U5GAoKIU3XM7drAgr,0.722,0.937,0,0.0331,0.284,2.87e-05,0.183,0.882,140.008,7,2023-11-05 22:32:55.023995
628,7wlfGt5NkpPT6nRC6yCr7u,0.598,0.3,1,0.072,0.919,0.00186,0.103,0.374,119.831,5,2023-11-05 22:32:55.023995
629,3VUawVi32BzI6yuT4HWJiQ,0.432,0.32,1,0.0293,0.832,0.0,0.115,0.251,85.057,6,2023-11-05 22:32:55.023995
630,4xShiYcoHkWOCbT1MMVVWI,0.317,0.49,0,0.0286,0.496,0.0,0.079,0.214,159.884,8,2023-11-05 22:32:55.023995
631,1xGEzuuVNWgdkoX5ossTK6,0.825,0.929,0,0.0484,0.471,0.00417,0.374,0.729,117.11,11,2023-11-05 22:32:55.023995
632,54AMuVyWgoJk23cmZFtGlb,0.803,0.943,1,0.0668,0.0127,0.119,0.0331,0.846,154.988,1,2023-11-05 22:32:55.023995
633,0Wp5yopFqgKyklOReg9S8a,0.736,0.806,1,0.0483,0.0859,0.0,0.0623,0.682,100.018,4,2023-11-05 22:32:55.023995
634,5KKqMjyldESKZbcfEs9QnY,0.323,0.643,0,0.0497,0.763,1.14e-06,0.13,0.388,75.176,6,2023-11-05 22:32:55.023995
635,4i7xD6pmEaV25wL6K7Pjd0,0.586,0.388,0,0.0259,0.629,0.171,0.162,0.279,77.032,7,2023-11-05 22:32:55.023995
636,4v9JJX3ZzuFFOKrMOYHTVZ,0.46,0.72,1,0.0322,0.231,5.43e-05,0.228,0.426,134.965,4,2023-11-05 22:32:55.023995
637,4uJrJjVgTO7Fac2LtsyCdy,0.782,0.968,0,0.0378,0.0835,0.217,0.274,0.969,130.016,7,2023-11-05 22:32:55.023995
638,4r8a7a1twJCtjb876C8Ef1,0.756,0.973,0,0.0565,0.0143,0.0154,0.0254,0.597,128.013,11,2023-11-05 22:32:55.023995
639,5plVEGeQmLlxmUsZsFJiEq,0.702,0.759,0,0.0378,0.765,0.144,0.56,0.431,115.958,1,2023-11-05 22:32:55.023995
640,1VS6JOvGQkhHioTFnQQwFv,0.589,0.934,1,0.0392,0.208,0.121,0.0532,0.96,162.015,6,2023-11-05 22:32:55.023995
641,75uuXKc9R1B3Cvu1ObXris,0.76,0.724,1,0.0306,0.635,0.0134,0.338,0.654,106.851,11,2023-11-05 22:32:55.023995
642,7auNfOGNnFrBlqAJdV4SpM,0.833,0.895,1,0.0511,0.00223,0.0635,0.119,0.826,134.991,0,2023-11-05 22:32:55.023995
643,08UdNIRF5EEe4A0n4oMlp6,0.752,0.909,1,0.116,0.255,7.74e-05,0.366,0.97,139.983,8,2023-11-05 22:32:55.023995
644,6QV8eV3QVFp5upaTYjm7Xy,0.709,0.647,0,0.354,0.505,0.0,0.126,0.404,125.976,7,2023-11-05 22:32:55.023995
645,7zcmeZ4Xt54ICq90anFSXq,0.446,0.686,1,0.0267,0.0603,0.0,0.0819,0.383,143.912,2,2023-11-05 22:32:55.023995
646,1FSEm5Uc8TqFy0UZkMuEMZ,0.597,0.317,1,0.0314,0.736,0.0,0.16,0.177,120.101,5,2023-11-05 22:32:55.023995
647,030OCtLMrljNhp8OWHBWW3,0.59,0.698,1,0.0286,0.000176,0.0,0.107,0.352,95.975,11,2023-11-05 22:32:55.023995
648,0B6RU6M1Tofx2qFtguttyG,0.729,0.526,0,0.187,0.284,0.0,0.122,0.206,126.057,7,2023-11-05 22:32:55.023995
649,2S1QdLkZSNeBvKCNfY1LJ6,0.827,0.723,1,0.0533,0.0102,0.0151,0.0508,0.947,134.918,0,2023-11-05 22:32:55.023995
650,5qD3Qv8Wu3r5uRD0DahcZy,0.426,0.959,1,0.0525,5.36e-05,6.54e-06,0.707,0.372,155.01,0,2023-11-05 22:32:55.023995
651,71RIIR3YLKLb0qwfToiTq9,0.835,0.838,1,0.0408,0.0635,0.0353,0.338,0.966,133.051,9,2023-11-05 22:32:55.023995
652,3RutMEPIvQjU0CD7OqNqdg,0.631,0.974,1,0.166,0.212,0.0,0.419,0.407,140.022,10,2023-11-05 22:32:55.023995
653,4kkWvBCT6wq5NHoJjYRaPU,0.571,0.56,1,0.0582,0.0502,0.00662,0.145,0.226,167.929,7,2023-11-05 22:32:55.023995
654,3cEpQH9iDYp0WZ8vQO8GFh,0.191,0.29,0,0.039,0.633,0.0116,0.114,0.0532,78.322,0,2023-11-05 22:32:55.023995
655,5csv5CTvlDnhEoXMsg7Wld,0.495,0.26,1,0.0427,0.819,0.0175,0.112,0.318,118.663,4,2023-11-05 22:32:55.023995
656,1cTHrM3s2OLoyp0PBzVvKC,0.434,0.461,1,0.0288,0.515,0.00311,0.0769,0.102,82.284,5,2023-11-05 22:32:55.023995
657,3qJG9uwfUKsX6TQYqZ7q0H,0.63,0.665,1,0.115,0.19,0.0,0.0969,0.769,146.953,8,2023-11-05 22:32:55.023995
658,514B8T9iQys6mfESxla8sO,0.691,0.721,1,0.0367,0.36,0.0,0.0635,0.39,117.042,9,2023-11-05 22:32:55.023995
659,6G4OaXqDiDyOGpYKXn89Mt,0.623,0.671,1,0.0386,0.376,1.42e-06,0.419,0.414,139.97,8,2023-11-05 22:32:55.023995
660,17Z0Rhbye8ehDsPKSwXI9O,0.625,0.579,0,0.0349,0.736,6.05e-06,0.101,0.225,92.943,9,2023-11-05 22:32:55.023995
661,1OtMbCkhY89wSn3kcWdQNN,0.306,0.715,1,0.0393,0.249,3.21e-05,0.0869,0.0985,179.909,7,2023-11-05 22:32:55.023995
662,1x28zxdv6XBU3a6oiCBp17,0.714,0.771,1,0.101,0.0674,0.0189,0.663,0.707,113.016,0,2023-11-05 22:32:55.023995
663,569uHYIB0X324FZOBEhvit,0.778,0.719,1,0.0345,0.0123,0.0262,0.297,0.729,115.4,4,2023-11-05 22:32:55.023995
664,47CXk0Q9bAMbraj2WZHLQu,0.614,0.57,0,0.211,0.504,0.0,0.734,0.817,78.384,10,2023-11-05 22:32:55.023995
665,1JG6IWsgkl89Mj4iSxrMxS,0.818,0.895,0,0.0908,0.237,0.0,0.306,0.793,109.972,9,2023-11-05 22:32:55.023995
666,0E9S1H3TktlpHmGyuKEfkL,0.553,0.48,1,0.0301,0.432,0.0,0.13,0.41,126.964,3,2023-11-05 22:32:55.023995
667,7vmLO9qosfXIL9y4FTm588,0.438,0.645,0,0.0462,0.295,1.14e-05,0.11,0.361,147.966,1,2023-11-05 22:32:55.023995
668,4IHvLuXVpzbdLtOw5vCYun,0.474,0.72,0,0.046,0.22,0.0,0.257,0.681,163.871,4,2023-11-05 22:32:55.023995
669,6zjuPVvmt6Q6LRbkCy9afJ,0.843,0.912,0,0.401,0.0294,0.0,0.0807,0.752,150.169,11,2023-11-05 22:32:55.023995
670,6nSQvSGrFykSmDIOetK94r,0.604,0.423,0,0.202,0.725,0.000569,0.108,0.303,104.238,11,2023-11-05 22:32:55.023995
671,44GSjYhBxuuKx0ikN5Dmag,0.404,0.365,0,0.0364,0.822,0.0,0.659,0.452,93.995,10,2023-11-05 22:32:55.023995
672,7kG5hadU2w8D3n0sJglCf2,0.722,0.674,1,0.0636,0.517,0.000341,0.117,0.543,124.98,0,2023-11-05 22:32:55.023995
673,74kYHwU43s49Y5AukKArWQ,0.552,0.588,0,0.0527,0.372,0.0,0.168,0.507,144.058,1,2023-11-05 22:32:55.023995
674,19MBdABwJ1SYPy3Mld5uRG,0.621,0.477,0,0.106,0.286,0.152,0.0753,0.396,126.235,1,2023-11-05 22:32:55.023995
675,7HQmoFwg2Ovodm919YIiMf,0.737,0.942,0,0.202,0.0305,0.0,0.095,0.782,75.006,2,2023-11-05 22:32:55.023995
676,0ucmBZvgDnTBSKUxUumFkM,0.766,0.718,0,0.053,0.0327,0.0,0.644,0.866,103.038,7,2023-11-05 22:32:55.023995
677,3IiaTxdKgDe9NvmosLM8bM,0.383,0.551,0,0.117,0.359,0.0,0.135,0.397,149.738,3,2023-11-05 22:32:55.023995
678,1lHlKCdVZ4CGbbkTuG6LfT,0.343,0.331,0,0.0421,0.857,0.0,0.0896,0.154,173.65,0,2023-11-05 22:32:55.023995
679,0sH3FnGvkT3kf5fu1LCgZy,0.519,0.317,1,0.0339,0.615,0.0,0.0635,0.348,104.308,2,2023-11-05 22:32:55.023995
680,6s7LQ3bgiQRORpqbxK2N5X,0.698,0.666,0,0.0663,0.236,0.0,0.214,0.575,147.95,10,2023-11-05 22:32:55.023995
681,1NaJH1Z2l7WBCiFegfaLIp,0.94,0.892,1,0.175,0.0882,1.33e-05,0.0547,0.937,135.055,8,2023-11-05 22:32:55.023995
682,2Otm3KEdvaoS1svZOLVGwc,0.673,0.755,1,0.308,0.0875,0.0,0.0874,0.711,130.999,11,2023-11-05 22:32:55.023995
683,2hHJbkKum07EsuzrNNl17s,0.356,0.878,0,0.0397,0.00959,1.96e-05,0.109,0.234,136.983,3,2023-11-05 22:32:55.023995
684,0iTrYSvCB4NDvQR3DsFt6T,0.702,0.744,0,0.0427,0.00922,0.841,0.23,0.197,134.963,7,2023-11-05 22:32:55.023995
685,3cXhJh34pRLkZegiL5cfy9,0.522,0.405,0,0.0466,0.732,0.0,0.297,0.619,143.676,0,2023-11-05 22:32:55.023995
686,2YnpwatmvRe75FRvx8pfxr,0.451,0.359,0,0.124,0.407,0.0,0.074,0.301,176.111,11,2023-11-05 22:32:55.023995
687,1Jn1ZoYCWdFhdPH9cG8Y8j,0.426,0.211,0,0.0447,0.91,0.0,0.113,0.461,185.29,0,2023-11-05 22:32:55.023995
688,7e4dsuG5kkDadWilxDoYvm,0.69,0.908,0,0.0945,0.116,5.95e-06,0.32,0.522,97.02,1,2023-11-05 22:32:55.023995
689,4zEFOTsTf6DOXY81Z9EGZR,0.676,0.492,0,0.101,0.671,0.00958,0.281,0.33,90.044,4,2023-11-05 22:32:55.023995
690,20bTkdvyWZjO4ORHmzXQR4,0.748,0.516,0,0.1,0.499,0.0,0.127,0.465,78.038,1,2023-11-05 22:32:55.023995
691,3K1csr2JRye9AmUnrEF78c,0.459,0.689,1,0.0444,0.316,0.0,0.108,0.207,150.231,7,2023-11-05 22:32:55.023995
692,26Mb7G8uQIo2uXYnAAUFUn,0.701,0.754,0,0.0729,0.124,0.0,0.0779,0.46,90.996,0,2023-11-05 22:32:55.023995
693,4OWgU7UkJo2EnVN66slQOO,0.773,0.624,0,0.26,0.459,0.0,0.296,0.531,103.012,2,2023-11-05 22:32:55.023995
694,0JPyVgLem5a4HcXEADJXg5,0.844,0.865,0,0.0923,0.243,0.0,0.0989,0.651,110.009,3,2023-11-05 22:32:55.023995
695,60TdeRMlsMh4nSmFePV2f3,0.594,0.566,1,0.0587,0.64,0.0,0.893,0.574,144.879,9,2023-11-05 22:32:55.023995
696,4yrv0r3c190RCDa6fRPzJK,0.888,0.47,1,0.255,0.00187,1.08e-06,0.113,0.709,145.953,6,2023-11-05 22:32:55.023995
697,79gZiOMkdqpBquK2tClkbn,0.8,0.429,1,0.281,0.0724,0.0,0.356,0.493,143.918,1,2023-11-05 22:32:55.023995
698,4oIpDLLIid52GGYNGB3HPn,0.754,0.805,1,0.0994,0.0266,3.92e-05,0.389,0.187,125.935,7,2023-11-05 22:32:55.023995
699,20qlAd6sHAYjc7TrrM5VeY,0.647,0.684,0,0.191,0.279,0.0,0.154,0.416,165.028,11,2023-11-05 22:32:55.023995
700,0TVSTinhNGVbZKyalIYGJF,0.552,0.956,0,0.227,0.00594,0.0,0.431,0.326,92.076,7,2023-11-05 22:32:55.023995
701,7IpsNYgP87QkLCSnctxSif,0.805,0.873,0,0.187,0.13,0.0,0.138,0.21,94.976,7,2023-11-05 22:32:55.023995
702,34YxYcGtsAzI1K0SNAWMn1,0.774,0.572,1,0.0586,0.201,3.78e-06,0.127,0.217,104.021,2,2023-11-05 22:32:55.023995
703,3rB40kYwRkNf4dtDmS1L2Z,0.579,0.564,0,0.0844,0.759,0.0,0.125,0.649,167.185,5,2023-11-05 22:32:55.023995
704,6SiJ1o6148rcmF2BydC1LW,0.714,0.833,1,0.0378,0.492,0.0,0.259,0.702,116.994,9,2023-11-05 22:32:55.023995
705,47rAUe7KqVSKPDl9zfTcqC,0.671,0.72,0,0.0319,0.264,0.0125,0.132,0.276,128.0,0,2023-11-05 22:32:55.023995
706,5KUjY5IoxTtR7TD71VQ7Ch,0.677,0.655,0,0.0613,0.618,0.0,0.109,0.259,126.987,11,2023-11-05 22:32:55.023995
707,4SPDOiHYUihHBipeOx32LN,0.268,0.113,1,0.0384,0.951,0.000328,0.191,0.113,111.803,0,2023-11-05 22:32:55.023995
708,1ja4311zfLHqUL96poSXfP,0.628,0.497,1,0.0271,0.114,0.0,0.112,0.157,114.704,2,2023-11-05 22:32:55.023995
709,0z8RH7lrxWwio6x5VzCgDM,0.696,0.679,1,0.0333,0.34,0.0,0.181,0.395,130.068,10,2023-11-05 22:32:55.023995
710,0gpFw84vxNrrxNHkLSRSnR,0.632,0.692,0,0.462,0.396,0.0,0.212,0.816,170.107,11,2023-11-05 22:32:55.023995
711,2QFTix84QJrhSEpe2A5ejK,0.749,0.545,1,0.313,0.0497,0.0,0.128,0.849,85.346,1,2023-11-05 22:32:55.023995
712,50gmueZ5L16QFAVHEbo6um,0.568,0.691,1,0.0589,0.375,0.0,0.0805,0.199,139.723,6,2023-11-05 22:32:55.023995
713,3dMrhFvPriJjDC3iuLaBXp,0.507,0.884,1,0.0448,0.0867,0.0,0.113,0.361,112.0,2,2023-11-05 22:32:55.023995
714,0r1o3u1hfslfqiAu5ZA51O,0.541,0.81,1,0.0516,0.00502,0.0,0.121,0.397,159.996,1,2023-11-05 22:32:55.023995
715,6EMixJeYzOGRHrrGz4EVwT,0.753,0.667,1,0.233,0.726,0.0,0.127,0.711,82.973,9,2023-11-05 22:32:55.023995
716,0rZ3qTvENTeRJLeo2UEvUL,0.686,0.559,1,0.035,0.277,1.42e-06,0.108,0.439,92.434,0,2023-11-05 22:32:55.023995
717,1nY3Sb25GVWecLUuzXkiqD,0.549,0.581,1,0.0858,0.345,0.0,0.103,0.736,90.323,5,2023-11-05 22:32:55.023995
718,5M1sJDGYb2r1hT7TL0r59i,0.716,0.943,1,0.0647,0.00406,0.0297,0.355,0.629,120.039,2,2023-11-05 22:32:55.023995
719,5m9rwQVcChWF3TsKXlJfgE,0.86,0.842,1,0.151,0.197,0.000981,0.338,0.646,150.017,1,2023-11-05 22:32:55.023995
720,1eukutp5R4AKMxVqaSBcKO,0.616,0.838,1,0.0987,0.457,0.0,0.109,0.813,145.021,6,2023-11-05 22:32:55.023995
721,7yryiCDpzRsYvzWAAIlbgQ,0.664,0.879,0,0.0814,0.0737,0.0,0.0378,0.746,100.015,1,2023-11-05 22:32:55.023995
722,7DKpSl0qKvzilmC3EWjPhY,0.575,0.878,1,0.0404,0.0199,0.0,0.318,0.313,128.058,9,2023-11-05 22:32:55.023995
723,7jEpM9sB8FZFkMYmK8rtev,0.56,0.98,0,0.283,0.0289,0.000442,0.21,0.594,165.055,6,2023-11-05 22:32:55.023995
724,5VAZjE3mpt7Y2Hi5L7YVmH,0.701,0.782,0,0.0809,0.0982,0.0,0.151,0.642,116.049,11,2023-11-05 22:32:55.023995
725,1viwawczsavorsSJkLyfAq,0.467,0.739,1,0.052,0.439,0.0,0.101,0.108,87.931,8,2023-11-05 22:32:55.023995
726,6gWhs3VSUpZtm2tcDPVPXI,0.709,0.754,1,0.0292,0.236,0.0,0.187,0.554,99.018,2,2023-11-05 22:32:55.023995
727,3PSgLRh1Wrk5fqxRDYfnDW,0.708,0.739,1,0.0325,0.276,9.85e-06,0.0529,0.841,108.993,0,2023-11-05 22:32:55.023995
728,2D8QxudJ7fEAijANn3UkQA,0.533,0.995,1,0.187,0.0757,0.0,0.239,0.56,155.929,1,2023-11-05 22:32:55.023995
729,7pbMb6wgeowLSl2ZoN5X31,0.375,0.489,1,0.0341,0.389,0.0,0.227,0.648,142.146,8,2023-11-05 22:32:55.023995
730,4H65EdACzwqV8sTt3dDyA0,0.9,0.621,1,0.0717,0.126,9.44e-06,0.101,0.895,109.995,8,2023-11-05 22:32:55.023995
731,2cljEZhP1PZcYHsitlCyW5,0.499,0.941,1,0.0342,0.0849,2.37e-05,0.0612,0.97,160.018,6,2023-11-05 22:32:55.023995
732,29r5gr7b0f710smqMrm7pP,0.688,0.683,0,0.0932,0.017,0.0,0.134,0.528,156.087,5,2023-11-05 22:32:55.023995
733,3dgdib70QwIQqn703YMPQm,0.634,0.337,1,0.0302,0.123,0.0,0.0995,0.664,144.065,6,2023-11-05 22:32:55.023995
734,12q8r5qcwM9VWFei8WG4jD,0.713,0.744,1,0.0405,0.455,0.0,0.147,0.314,154.967,2,2023-11-05 22:32:55.023995
735,5i8lwhzx9FyilInJWa5lhn,0.497,0.649,1,0.0325,0.117,0.0,0.17,0.317,146.056,2,2023-11-05 22:32:55.023995
736,4mTWo6hbs8SMgI4Bo2jWFl,0.657,0.824,1,0.046,0.0173,0.0,0.476,0.542,125.025,7,2023-11-05 22:32:55.023995
737,12al9sDYshsCcdF4HMuIpZ,0.675,0.615,0,0.04,0.0122,7.1e-06,0.207,0.758,134.934,8,2023-11-05 22:32:55.023995
738,7BizHmvHLGE4rD2bi7HFDl,0.465,0.992,1,0.213,0.0114,0.0587,0.192,0.406,163.092,4,2023-11-05 22:32:55.023995
739,2ZT6eELxeETGamaiXu6vmk,0.596,0.795,1,0.0284,0.000147,0.000317,0.16,0.577,130.037,6,2023-11-05 22:32:55.023995
740,6mMliV5nFpbX2WbYEtKImK,0.6,0.548,1,0.453,0.756,0.0,0.27,0.871,124.626,9,2023-11-05 22:32:55.023995
741,0096wJntoqxtkmSXMn55Pr,0.655,0.942,0,0.0517,0.122,0.0,0.0361,0.787,94.973,11,2023-11-05 22:32:55.023995
742,5EtiQveQFQy0R05hLVDyKv,0.758,0.908,0,0.113,0.0768,0.0,0.257,0.572,130.012,5,2023-11-05 22:32:55.023995
743,6MSRu5wksC0Esn63XOgmI3,0.751,0.903,1,0.112,0.0194,0.0,0.0739,0.76,134.963,2,2023-11-05 22:32:55.023995
744,6i39vFvVsISZacvcwNqzmw,0.777,0.422,0,0.0551,0.202,0.000387,0.346,0.342,124.06,10,2023-11-05 22:32:55.023995
745,1bYwKFLpwrDsB5sDyLMy6j,0.83,0.576,0,0.0413,0.0607,0.000222,0.0666,0.482,110.019,10,2023-11-05 22:32:55.023995
746,6Y8YBEQJEYpmUS3fEZg4E4,0.718,0.323,0,0.209,0.313,0.0247,0.263,0.224,175.002,4,2023-11-05 22:32:55.023995
747,0Vs4GfZBgKiu8Omm7BBdeO,0.712,0.802,1,0.0714,0.0276,0.898,0.0763,0.871,160.842,6,2023-11-05 22:32:55.023995
748,1WhkbEoHWXTeL9dzikqJsY,0.742,0.398,0,0.0831,0.682,4.37e-06,0.138,0.367,130.024,5,2023-11-05 22:32:55.023995
749,2CvxX5SdVeNBTva19q3Kdl,0.775,0.913,1,0.137,0.0598,0.0,0.409,0.594,155.303,8,2023-11-05 22:32:55.023995
750,2cJqvshEpNLKpssWUEjwWo,0.773,0.844,1,0.0457,0.0106,0.276,0.122,0.511,117.967,8,2023-11-05 22:32:55.023995
751,3RlfkOE0lXMec08I6CaakR,0.752,0.81,1,0.0497,0.653,0.472,0.167,0.553,130.109,5,2023-11-05 22:32:55.023995
752,1udwFobQ1JoOdWPQrp2b6u,0.575,0.56,1,0.478,0.173,0.0,0.257,0.471,75.956,5,2023-11-05 22:32:55.023995
753,6xXpwNKeS25jpanCvSVxnK,0.782,0.415,1,0.0895,0.412,0.19,0.117,0.136,104.989,8,2023-11-05 22:32:55.023995
754,5LsCpYgEaz1mjViiQhfAEy,0.542,0.947,0,0.0737,0.15,0.0,0.306,0.73,93.312,3,2023-11-05 22:32:55.023995
755,2qqO3ayDDjQsiBPJwinJHa,0.824,0.651,0,0.0453,0.238,0.00716,0.0846,0.734,108.007,2,2023-11-05 22:32:55.023995
756,3Mi2DxVPiT7j2EHdxOFCg3,0.63,0.686,1,0.0389,0.029,1.36e-05,0.0973,0.781,140.01,3,2023-11-05 22:32:55.023995
757,2uTvkHhMvrwZZmEDWfxCmn,0.514,0.992,0,0.198,0.947,0.413,0.122,0.401,95.841,10,2023-11-05 22:32:55.023995
758,5WV6br0BPUzhJwyBty80s0,0.729,0.855,0,0.0521,0.25,0.0,0.143,0.943,129.964,3,2023-11-05 22:32:55.023995
759,6XJpQuG5NDE9ivS7wtypO6,0.546,0.472,0,0.0779,0.364,4.4e-05,0.0654,0.305,150.052,6,2023-11-05 22:32:55.023995
760,2atUvQ4CzypaDWwtWwu3CG,0.453,0.703,1,0.0853,0.163,8.34e-06,0.0824,0.533,185.455,0,2023-11-05 22:32:55.023995
761,6ZG7EV2sV2M1MI9XxANAdF,0.544,0.576,0,0.069,0.212,1.07e-05,0.0841,0.156,150.084,11,2023-11-05 22:32:55.023995
762,3QAU2pj4LUKf7yaTgANlQV,0.885,0.579,0,0.0596,0.00318,0.0,0.0708,0.817,123.038,11,2023-11-05 22:32:55.023995
763,2rPdX03oo3WO9eAcDBZhhZ,0.566,0.67,1,0.0401,0.000639,0.0,0.213,0.337,150.791,9,2023-11-05 22:32:55.023995
764,4n81eNyWOkaxBIPrBQk0NJ,0.641,0.726,0,0.0301,0.00223,0.0278,0.263,0.656,129.94,9,2023-11-05 22:32:55.023995
765,0msERpMGMVkNPoWbCUxnuZ,0.647,0.68,0,0.114,0.245,0.000668,0.143,0.338,158.035,4,2023-11-05 22:32:55.023995
766,6qsIIEuJy1MflfNcik4XZK,0.869,0.454,0,0.058,0.215,0.00876,0.127,0.667,124.012,6,2023-11-05 22:32:55.023995
767,0RJHLXajHNw2QrvnT709yQ,0.744,0.637,0,0.0942,0.344,1.31e-05,0.132,0.643,129.924,0,2023-11-05 22:32:55.023995
768,1BZVMdEypVVpb8NEyn2wMp,0.85,0.381,1,0.0351,0.0408,0.482,0.105,0.797,109.996,2,2023-11-05 22:32:55.023995
769,0U58zG6GKjqFilP8IUL0a6,0.779,0.656,0,0.0339,0.21,0.00257,0.247,0.831,119.993,11,2023-11-05 22:32:55.023995
770,7CSJZbmQd5YsNdwYfeGsNj,0.627,0.96,0,0.0504,0.0128,1.27e-05,0.0502,0.352,139.978,0,2023-11-05 22:32:55.023995
771,0sZEwII5Qe3r7izOgdOvLT,0.747,0.707,0,0.0614,0.153,1.7e-06,0.108,0.581,102.043,4,2023-11-05 22:32:55.023995
772,3gengEn3je6KGekvgNnHxA,0.825,0.438,0,0.264,0.276,4.48e-05,0.119,0.544,114.017,8,2023-11-05 22:32:55.023995
773,42koItqq5r5ZoXj8TTt36D,0.71,0.591,0,0.0723,0.0467,1.25e-06,0.436,0.55,120.004,7,2023-11-05 22:32:55.023995
774,4ZeveNuwkv5cUrkDsx2eGQ,0.596,0.863,0,0.0414,0.246,0.0,0.0683,0.66,150.134,1,2023-11-05 22:32:55.023995
775,5JVR0F2Gya13oWlAG3dc62,0.825,0.668,0,0.135,0.256,0.0,0.113,0.557,129.983,11,2023-11-05 22:32:55.023995
776,4mOMTUl8XiaqILHwh8zm4H,0.767,0.47,1,0.105,0.143,0.888,0.114,0.501,97.651,11,2023-11-05 22:32:55.023995
777,44JaxgEdVdgEzTeIYsZrES,0.911,0.463,0,0.0862,0.000368,0.196,0.0921,0.43,125.003,1,2023-11-05 22:32:55.023995
778,3an1JVi8OsE0aG6dMS4Pes,0.914,0.489,1,0.0858,0.12,0.0,0.0852,0.559,108.072,9,2023-11-05 22:32:55.023995
779,73JHeIhYKRV1c6RI4ZXsjW,0.726,0.856,1,0.158,0.016,0.0144,0.253,0.951,75.016,8,2023-11-05 22:32:55.023995
780,19kHhX6f6EfLU7rcO3RqjO,0.62,0.761,0,0.175,0.207,0.000147,0.269,0.194,146.003,10,2023-11-05 22:32:55.023995
781,7lpqxqXjVuOQz6LAJLsLFw,0.548,0.459,1,0.0575,0.389,0.115,0.08,0.17,67.828,0,2023-11-05 22:32:55.023995
782,13CMvdokq3us13uldFkewB,0.756,0.522,0,0.0279,0.101,0.000891,0.0694,0.905,119.204,1,2023-11-05 22:32:55.023995
783,09Z5YKtm4e5aafPFGUh69O,0.494,0.332,1,0.0286,0.855,0.00112,0.221,0.182,64.257,11,2023-11-05 22:32:55.023995
784,1bYRmNYrXbzbLq1CEBZHRe,0.475,0.532,1,0.0267,0.0193,0.0197,0.112,0.217,74.992,3,2023-11-05 22:32:55.023995
785,0SsOMCjOCpit4EfFpwjcFW,0.515,0.3,1,0.0253,0.717,0.0622,0.131,0.107,82.011,0,2023-11-05 22:32:55.023995
786,2Pbyp4hWzGILfOe8L7ol7C,0.765,0.385,0,0.0549,0.17,1.65e-05,0.107,0.263,107.009,3,2023-11-05 22:32:55.023995
787,2IMPPA9UZpqTnnVIy9lDHU,0.72,0.842,1,0.0493,0.35,0.0,0.336,0.894,112.026,11,2023-11-05 22:32:55.023995
788,7fVE7nYoeQl4Eciml52QHt,0.498,0.758,0,0.0294,0.36,1.25e-05,0.0749,0.544,75.014,2,2023-11-05 22:32:55.023995
789,5qYHD8Mu7HSC9RFzqkLmBA,0.748,0.364,0,0.0369,0.924,0.0,0.127,0.402,107.025,7,2023-11-05 22:32:55.023995
